route_key,route_dep_delay,route_arr_delay,route_count,route_var
AX_13930_14730,45.27906976744186,45.30232558139535,86,0.02325581395349019
AX_13930_14783,20.318181818181817,22.772727272727273,22,2.454545454545457
AX_13930_15016,23.366666666666667,25.366666666666667,30,2.0
AX_13930_15096,111.0,98.0,1,-13.0
AX_13930_15370,44.0,37.666666666666664,3,-6.333333333333336
AX_13930_15380,13.666666666666666,14.583333333333334,12,0.9166666666666679
AX_13930_15412,76.5,66.0,6,-10.5
AX_13930_15919,31.0,29.166666666666668,6,-1.8333333333333321
AX_14108_13930,3.5789473684210527,8.263157894736842,19,4.684210526315789
AX_14122_11278,36.714285714285715,35.714285714285715,7,-1.0
AX_14122_14492,32.333333333333336,31.0,9,-1.3333333333333357
AX_14307_11278,5.538461538461538,4.769230769230769,13,-0.7692307692307692
AX_14307_12264,21.333333333333332,25.0,3,3.666666666666668
AX_14321_11278,16.428571428571427,11.857142857142858,7,-4.571428571428569
AX_14321_12264,57.0,52.833333333333336,6,-4.166666666666664
AX_14321_13930,-2.0,-6.0,1,-4.0
AX_14457_11292,14.277777777777779,20.055555555555557,36,5.777777777777779
AX_14457_13930,34.411764705882355,37.94117647058823,17,3.529411764705877
AX_14492_11278,21.789473684210527,27.05263157894737,19,5.2631578947368425
AX_14492_12478,57.2,56.4,5,-0.8000000000000043
AX_14492_14122,5.444444444444445,8.444444444444445,9,3.0
AX_14524_12264,-1.0,-1.0,1,0.0
AX_14574_12264,5.0,6.0,5,1.0
AX_14574_13930,6.166666666666667,1.1666666666666667,6,-5.0
AX_14576_11278,26.705882352941178,26.11764705882353,17,-0.5882352941176485
AX_14576_12264,65.0,58.333333333333336,3,-6.666666666666664
AX_14576_13930,2.3333333333333335,10.333333333333334,3,8.0
AX_14674_11292,10.553846153846154,17.446153846153845,65,6.892307692307691
AX_14685_11278,24.5,26.0,2,1.5
AX_14685_12264,29.09090909090909,28.363636363636363,11,-0.7272727272727266
AX_14685_13930,-7.5,-10.0,2,-2.5
AX_14696_13930,19.333333333333332,6.666666666666667,3,-12.666666666666664
AX_14730_11292,25.974358974358974,28.871794871794872,39,2.897435897435898
AX_14730_12264,58.5,43.5,2,-15.0
AX_14730_13930,25.46969696969697,26.393939393939394,66,0.9242424242424256
AX_14783_11292,19.181818181818183,23.636363636363637,55,4.454545454545453
AX_14783_13930,29.032258064516128,28.967741935483872,31,-0.06451612903225623
AX_15016_11278,15.64,18.84,25,3.1999999999999993
AX_15016_11292,10.827586206896552,12.913793103448276,58,2.086206896551724
AX_15016_12264,15.785714285714286,23.714285714285715,14,7.928571428571429
AX_15016_13930,33.96923076923077,34.96923076923077,65,1.0
AX_15096_11278,171.0,161.0,1,-10.0
AX_15096_12264,-7.333333333333333,-7.0,3,0.33333333333333304
AX_15370_11292,12.125,11.958333333333334,24,-0.16666666666666607
AX_15370_13930,-8.0,-7.0,1,1.0
AX_15376_11292,5.25,-1.5,8,-6.75
AX_15380_13930,25.166666666666668,23.083333333333332,12,-2.0833333333333357
AX_15412_11278,-11.5,-11.25,4,0.25
AX_15412_11292,23.12121212121212,27.242424242424242,33,4.121212121212121
AX_15412_12264,-10.0,-15.0,1,-5.0
AX_15412_13930,49.25,51.583333333333336,12,2.3333333333333357
AX_15919_11292,4.6,7.8,15,3.2
AX_15919_13930,5.0,2.5,2,-2.5
AX_16869_11292,7.428571428571429,17.714285714285715,7,10.285714285714286
B6_10140_12478,29.5,26.3,10,-3.1999999999999993
B6_10257_11697,34.578947368421055,26.842105263157894,19,-7.736842105263161
B6_10257_13204,30.571428571428573,23.142857142857142,14,-7.428571428571431
B6_10299_14057,45.6,34.2,5,-11.399999999999999
B6_10299_14747,-1.0,-5.8,5,-4.8
B6_10397_10721,29.425,22.825,80,-6.600000000000001
B6_10397_11697,8.162162162162161,7.54054054054054,37,-0.621621621621621
B6_10397_12478,20.967741935483872,14.96774193548387,31,-6.000000000000002
B6_10397_13204,24.56,25.96,25,1.4000000000000021
B6_10423_10721,17.73913043478261,12.652173913043478,23,-5.086956521739131
B6_10423_11697,7.074074074074074,4.851851851851852,27,-2.2222222222222223
B6_10423_12478,24.243243243243242,20.216216216216218,37,-4.0270270270270245
B6_10423_12954,11.35483870967742,13.903225806451612,31,2.548387096774192
B6_10423_13204,8.5,10.266666666666667,30,1.7666666666666675
B6_10529_11278,10.421052631578947,5.842105263157895,19,-4.578947368421052
B6_10529_11697,19.352941176470587,15.941176470588236,34,-3.4117647058823515
B6_10529_13204,17.853658536585368,17.585365853658537,41,-0.2682926829268304
B6_10529_14027,11.0,16.708333333333332,24,5.708333333333332
B6_10529_14635,9.352941176470589,10.470588235294118,17,1.117647058823529
B6_10529_14843,28.575,27.925,40,-0.6499999999999986
B6_10529_15304,15.588235294117647,14.647058823529411,17,-0.9411764705882355
B6_10693_10721,22.26530612244898,16.122448979591837,49,-6.142857142857142
B6_10693_11697,43.89473684210526,39.78947368421053,19,-4.105263157894733
B6_10721_10397,15.731182795698924,15.956989247311828,93,0.2258064516129039
B6_10721_10423,35.416666666666664,37.083333333333336,24,1.6666666666666714
B6_10721_10693,21.41025641025641,19.76923076923077,39,-1.6410256410256387
B6_10721_10792,19.763157894736842,16.407894736842106,76,-3.3552631578947363
B6_10721_10800,11.75,8.666666666666666,12,-3.083333333333334
B6_10721_10821,20.745098039215687,19.294117647058822,102,-1.4509803921568647
B6_10721_10994,5.6521739130434785,3.9565217391304346,23,-1.695652173913044
B6_10721_11042,24.224137931034484,20.24137931034483,58,-3.982758620689655
B6_10721_11057,11.162790697674419,13.255813953488373,43,2.0930232558139537
B6_10721_11278,13.623115577889447,13.532663316582914,199,-0.09045226130653283
B6_10721_11292,21.696969696969695,24.424242424242426,33,2.72727272727273
B6_10721_11298,13.128205128205128,16.564102564102566,39,3.435897435897438
B6_10721_11433,12.614457831325302,12.44578313253012,83,-0.16867469879518104
B6_10721_11618,44.08490566037736,44.867924528301884,106,0.7830188679245254
B6_10721_11697,21.296610169491526,20.296610169491526,118,-1.0
B6_10721_12094,-8.0,-5.0,1,3.0
B6_10721_12191,14.571428571428571,19.0,14,4.428571428571429
B6_10721_12264,21.142857142857142,20.285714285714285,21,-0.8571428571428577
B6_10721_12266,-11.0,-10.0,1,1.0
B6_10721_12451,27.74468085106383,23.638297872340427,47,-4.106382978723403
B6_10721_12478,21.4609375,19.3515625,128,-2.109375
B6_10721_12889,26.791666666666668,23.4375,48,-3.354166666666668
B6_10721_12892,33.357142857142854,38.714285714285715,56,5.357142857142861
B6_10721_12953,42.05952380952381,38.57142857142857,84,-3.488095238095241
B6_10721_12954,26.333333333333332,21.925925925925927,27,-4.407407407407405
B6_10721_13204,21.03157894736842,19.789473684210527,95,-1.2421052631578924
B6_10721_13487,18.0,12.658536585365853,41,-5.341463414634147
B6_10721_13495,26.25,21.964285714285715,28,-4.285714285714285
B6_10721_13796,104.0,95.4,5,-8.599999999999994
B6_10721_13930,20.0,22.16883116883117,77,2.1688311688311686
B6_10721_14027,25.25287356321839,23.770114942528735,87,-1.4827586206896548
B6_10721_14057,43.7,37.5,10,-6.200000000000003
B6_10721_14100,33.8125,33.49107142857143,112,-0.3214285714285694
B6_10721_14107,34.375,35.375,16,1.0
B6_10721_14122,19.66346153846154,18.5,104,-1.16346153846154
B6_10721_14262,11.5,15.0,2,3.5
B6_10721_14492,17.153061224489797,16.714285714285715,98,-0.43877551020408134
B6_10721_14524,20.328358208955223,18.791044776119403,67,-1.5373134328358198
B6_10721_14576,7.875,2.375,8,-5.5
B6_10721_14635,32.78260869565217,33.48913043478261,92,0.7065217391304373
B6_10721_14679,3.7777777777777777,8.814814814814815,27,5.037037037037037
B6_10721_14685,23.125,19.625,32,-3.5
B6_10721_14747,21.08,19.76,25,-1.3199999999999967
B6_10721_14771,10.862745098039216,13.607843137254902,51,2.7450980392156854
B6_10721_14831,25.823529411764707,29.11764705882353,17,3.2941176470588225
B6_10721_14843,24.596491228070175,22.859649122807017,57,-1.7368421052631575
B6_10721_14869,19.642857142857142,24.785714285714285,14,5.142857142857142
B6_10721_14893,76.0,67.75,4,-8.25
B6_10721_14986,10.176470588235293,18.294117647058822,17,8.117647058823529
B6_10721_15024,7.0,17.5,2,10.5
B6_10721_15096,30.44,28.88,25,-1.5600000000000023
B6_10721_15304,23.514851485148515,20.900990099009903,101,-2.6138613861386126
B6_10732_11697,29.0,21.666666666666668,15,-7.333333333333332
B6_10732_12478,2.4285714285714284,4.571428571428571,14,2.142857142857143
B6_10732_13204,23.53125,17.375,32,-6.15625
B6_10785_12478,8.538461538461538,5.846153846153846,39,-2.6923076923076925
B6_10792_10721,21.672131147540984,24.131147540983605,61,2.459016393442621
B6_10792_11697,17.473684210526315,20.736842105263158,19,3.2631578947368425
B6_10792_12478,32.67088607594937,32.51898734177215,79,-0.151898734177216
B6_10792_12892,45.75,42.2,20,-3.549999999999997
B6_10792_13204,26.4375,29.375,16,2.9375
B6_10800_10721,30.272727272727273,29.181818181818183,11,-1.09090909090909
B6_10800_12478,28.0,26.833333333333332,30,-1.1666666666666679
B6_10821_10721,25.556701030927837,26.030927835051546,97,0.47422680412370966
B6_10821_11697,28.142857142857142,30.0,21,1.8571428571428577
B6_10821_13204,11.5,6.166666666666667,6,-5.333333333333333
B6_10994_10721,35.411764705882355,37.11764705882353,34,1.705882352941174
B6_10994_11278,23.11111111111111,21.925925925925927,27,-1.1851851851851833
B6_10994_11697,-4.133333333333334,-4.533333333333333,15,-0.39999999999999947
B6_10994_12478,15.742857142857142,10.6,35,-5.142857142857142
B6_11042_10721,18.28125,19.28125,64,1.0
B6_11042_11697,21.571428571428573,21.357142857142858,14,-0.2142857142857153
B6_11057_10721,30.875,27.410714285714285,56,-3.4642857142857153
B6_11057_12478,35.4,35.3,30,-0.10000000000000142
B6_11252_12478,8.545454545454545,10.181818181818182,11,1.6363636363636367
B6_11278_10529,7.838709677419355,5.516129032258065,31,-2.32258064516129
B6_11278_10721,26.904306220095695,28.588516746411482,209,1.6842105263157876
B6_11278_10994,41.4,38.225,40,-3.174999999999997
B6_11278_11697,22.03125,19.822916666666668,96,-2.208333333333332
B6_11278_12451,5.066666666666666,3.8333333333333335,30,-1.233333333333333
B6_11278_13204,25.138461538461538,28.23076923076923,65,3.092307692307692
B6_11278_14027,28.041666666666668,29.25,24,1.2083333333333321
B6_11278_14635,14.964285714285714,17.821428571428573,28,2.8571428571428594
B6_11278_14843,22.0,29.263157894736842,19,7.2631578947368425
B6_11278_15304,46.526315789473685,48.89473684210526,19,2.368421052631575
B6_11292_10721,25.842105263157894,22.07894736842105,38,-3.7631578947368425
B6_11292_12478,30.73913043478261,28.130434782608695,23,-2.608695652173914
B6_11298_10721,21.95,22.125,40,0.1750000000000007
B6_11433_10721,14.338709677419354,14.774193548387096,62,0.435483870967742
B6_11433_11697,-4.7,-3.4,10,1.3000000000000003
B6_11618_10721,30.8875,30.8125,80,-0.07499999999999929
B6_11618_11697,27.75,30.759615384615383,104,3.0096153846153832
B6_11618_13204,36.52427184466019,33.84466019417476,103,-2.679611650485434
B6_11618_14027,34.12068965517241,35.5,58,1.3793103448275872
B6_11618_14635,21.8,23.125,40,1.3249999999999993
B6_11618_14843,47.81818181818182,48.90909090909091,44,1.0909090909090864
B6_11618_15304,16.17142857142857,15.057142857142857,35,-1.1142857142857139
B6_11697_10257,23.64,25.28,25,1.6400000000000006
B6_11697_10397,17.76923076923077,16.58974358974359,39,-1.1794871794871788
B6_11697_10423,19.8,22.4,20,2.599999999999998
B6_11697_10529,14.805555555555555,15.222222222222221,36,0.4166666666666661
B6_11697_10693,33.0,38.166666666666664,12,5.166666666666664
B6_11697_10721,22.861702127659573,24.361702127659573,94,1.5
B6_11697_10732,9.25,8.2,20,-1.0500000000000007
B6_11697_10792,1.9411764705882353,0.8823529411764706,17,-1.0588235294117647
B6_11697_10821,30.846153846153847,27.307692307692307,13,-3.53846153846154
B6_11697_10994,55.53333333333333,50.63333333333333,30,-4.899999999999999
B6_11697_11042,30.85,23.0,20,-7.850000000000001
B6_11697_11278,20.98148148148148,20.833333333333332,108,-0.1481481481481488
B6_11697_11433,50.45454545454545,44.09090909090909,11,-6.36363636363636
B6_11697_11618,38.84848484848485,37.01010101010101,99,-1.838383838383841
B6_11697_12197,6.98,9.08,50,2.0999999999999996
B6_11697_12451,25.93243243243243,25.486486486486488,74,-0.44594594594594383
B6_11697_12478,27.977011494252874,25.551724137931036,87,-2.4252873563218387
B6_11697_12889,34.84615384615385,35.80769230769231,26,0.9615384615384599
B6_11697_12892,15.075,21.625,40,6.550000000000001
B6_11697_12953,44.258823529411764,40.54117647058823,85,-3.7176470588235304
B6_11697_12954,13.7,14.2,10,0.5
B6_11697_13495,23.0,24.11111111111111,9,1.1111111111111107
B6_11697_13930,47.666666666666664,41.666666666666664,30,-6.0
B6_11697_13933,21.0,27.4,15,6.399999999999999
B6_11697_14100,37.885714285714286,36.57142857142857,35,-1.3142857142857167
B6_11697_14107,20.857142857142858,16.571428571428573,7,-4.285714285714285
B6_11697_14122,26.384615384615383,23.846153846153847,13,-2.5384615384615365
B6_11697_14307,19.571428571428573,20.19047619047619,21,0.6190476190476168
B6_11697_14492,26.194444444444443,24.63888888888889,36,-1.5555555555555536
B6_11697_14524,27.282608695652176,27.108695652173914,46,-0.17391304347826164
B6_11697_14679,34.22222222222222,36.05555555555556,18,1.8333333333333357
B6_11697_14771,28.857142857142858,26.964285714285715,28,-1.8928571428571423
B6_11697_14843,15.496,13.92,125,-1.5760000000000005
B6_11697_14869,53.59090909090909,45.95454545454545,22,-7.63636363636364
B6_11697_15070,10.117647058823529,10.117647058823529,17,0.0
B6_11697_15096,24.25,23.125,8,-1.125
B6_12094_10721,155.0,146.0,1,-9.0
B6_12191_10721,8.846153846153847,4.230769230769231,13,-4.615384615384616
B6_12191_12478,32.1875,26.6875,16,-5.5
B6_12197_11697,47.333333333333336,44.645833333333336,48,-2.6875
B6_12197_13204,18.73015873015873,19.349206349206348,63,0.6190476190476168
B6_12197_14027,34.710144927536234,39.869565217391305,69,5.1594202898550705
B6_12197_14635,27.666666666666668,35.0,9,7.333333333333332
B6_12197_15304,21.26923076923077,29.423076923076923,26,8.153846153846153
B6_12264_10721,46.25,47.291666666666664,24,1.0416666666666643
B6_12264_12478,28.09375,28.03125,32,-0.0625
B6_12266_10721,54.5,48.5,2,-6.0
B6_12266_12478,0.5,-6.0,2,-6.5
B6_12451_10721,19.625,22.178571428571427,56,2.553571428571427
B6_12451_11278,10.11111111111111,12.194444444444445,36,2.083333333333334
B6_12451_11697,20.0625,18.825,80,-1.2375000000000007
B6_12451_12478,18.363636363636363,19.25,44,0.8863636363636367
B6_12478_10140,22.105263157894736,26.210526315789473,19,4.105263157894736
B6_12478_10397,6.7272727272727275,10.909090909090908,33,4.181818181818181
B6_12478_10423,20.18421052631579,20.605263157894736,38,0.4210526315789451
B6_12478_10721,26.228346456692915,26.19685039370079,127,-0.03149606299212593
B6_12478_10732,26.11111111111111,21.0,9,-5.111111111111111
B6_12478_10785,22.661538461538463,22.584615384615386,65,-0.07692307692307665
B6_12478_10792,25.086021505376344,23.43010752688172,93,-1.655913978494624
B6_12478_10800,20.82608695652174,24.608695652173914,23,3.7826086956521756
B6_12478_10994,11.341463414634147,11.292682926829269,41,-0.04878048780487809
B6_12478_11057,36.515151515151516,34.93939393939394,33,-1.575757575757578
B6_12478_11252,0.5,11.6,10,11.1
B6_12478_11292,30.105263157894736,34.0,19,3.8947368421052637
B6_12478_11697,28.679012345679013,28.580246913580247,81,-0.09876543209876587
B6_12478_12191,48.23076923076923,41.61538461538461,13,-6.61538461538462
B6_12478_12264,26.82608695652174,25.347826086956523,23,-1.478260869565215
B6_12478_12451,25.916666666666668,26.083333333333332,48,0.1666666666666643
B6_12478_12889,18.05263157894737,20.657894736842106,38,2.6052631578947363
B6_12478_12892,10.25,11.453703703703704,108,1.2037037037037042
B6_12478_12954,2.6666666666666665,12.2,30,9.533333333333333
B6_12478_13204,20.142857142857142,20.885714285714286,105,0.7428571428571438
B6_12478_13495,17.685714285714287,19.714285714285715,35,2.0285714285714285
B6_12478_13796,18.09090909090909,25.272727272727273,11,7.181818181818183
B6_12478_13891,73.14285714285714,78.28571428571429,7,5.142857142857153
B6_12478_13930,29.770833333333332,36.875,48,7.104166666666668
B6_12478_13933,25.846153846153847,32.53846153846154,13,6.692307692307693
B6_12478_14027,27.184615384615384,25.076923076923077,65,-2.1076923076923073
B6_12478_14057,35.06666666666667,39.46666666666667,15,4.399999999999999
B6_12478_14107,43.5,32.6,10,-10.899999999999999
B6_12478_14254,25.0,14.578947368421053,19,-10.421052631578947
B6_12478_14262,0.0,9.333333333333334,6,9.333333333333334
B6_12478_14321,28.52173913043478,25.565217391304348,46,-2.9565217391304337
B6_12478_14492,11.157894736842104,10.263157894736842,57,-0.8947368421052619
B6_12478_14570,40.833333333333336,37.333333333333336,6,-3.5
B6_12478_14576,28.390625,27.078125,64,-1.3125
B6_12478_14635,8.89795918367347,11.122448979591837,49,2.224489795918368
B6_12478_14679,0.2222222222222222,8.166666666666666,18,7.944444444444444
B6_12478_14685,11.4,6.742857142857143,35,-4.6571428571428575
B6_12478_14747,3.3125,17.375,16,14.0625
B6_12478_14771,35.83050847457627,32.3728813559322,59,-3.4576271186440692
B6_12478_14831,13.923076923076923,21.0,13,7.076923076923077
B6_12478_14843,21.661538461538463,23.06153846153846,65,1.3999999999999986
B6_12478_14869,15.0,18.846153846153847,26,3.8461538461538467
B6_12478_14893,2.5,19.5,8,17.0
B6_12478_14986,0.07692307692307693,4.3076923076923075,13,4.230769230769231
B6_12478_15096,25.81578947368421,26.894736842105264,38,1.0789473684210549
B6_12478_15304,22.311475409836067,25.80327868852459,61,3.491803278688522
B6_12889_10721,22.102040816326532,20.551020408163264,49,-1.551020408163268
B6_12889_11697,40.48148148148148,35.592592592592595,27,-4.888888888888886
B6_12889_12478,22.03846153846154,17.673076923076923,52,-4.365384615384617
B6_12889_12954,17.641304347826086,16.77173913043478,92,-0.8695652173913047
B6_12892_10721,26.34375,21.46875,32,-4.875
B6_12892_10792,32.72222222222222,23.944444444444443,18,-8.777777777777779
B6_12892_11697,9.068965517241379,6.137931034482759,29,-2.93103448275862
B6_12892_12478,19.211111111111112,18.966666666666665,90,-0.24444444444444713
B6_12892_13204,43.18181818181818,23.636363636363637,11,-19.545454545454543
B6_12953_10721,41.02127659574468,37.95744680851064,47,-3.0638297872340416
B6_12953_11697,37.39795918367347,32.80612244897959,98,-4.591836734693878
B6_12953_13204,34.95,29.0,60,-5.950000000000003
B6_12953_14027,23.023809523809526,24.738095238095237,42,1.7142857142857117
B6_12954_10423,2.5357142857142856,0.35714285714285715,28,-2.1785714285714284
B6_12954_10721,6.625,5.375,16,-1.25
B6_12954_10849,0.0,-8.0,1,-8.0
B6_12954_11697,7.4,2.2,5,-5.2
B6_12954_12094,-3.0,12.5,2,15.5
B6_12954_12478,31.864864864864863,32.32432432432432,37,0.45945945945945965
B6_12954_12889,4.6947368421052635,3.5157894736842104,95,-1.1789473684210532
B6_12954_13796,10.563636363636364,7.927272727272728,55,-2.6363636363636367
B6_12954_14057,8.11111111111111,5.055555555555555,36,-3.0555555555555554
B6_12954_14570,4.458333333333333,1.2083333333333333,24,-3.25
B6_12954_14747,9.319148936170214,11.361702127659575,47,2.042553191489361
B6_12954_14771,12.492063492063492,16.158730158730158,63,3.666666666666666
B6_12954_14831,6.6571428571428575,6.957142857142857,70,0.2999999999999998
B6_12954_14869,3.6,2.922222222222222,90,-0.677777777777778
B6_12954_14893,6.678571428571429,8.053571428571429,56,1.375
B6_13204_10257,3.1,-3.2,20,-6.300000000000001
B6_13204_10397,6.3,0.5,10,-5.8
B6_13204_10423,24.565217391304348,17.17391304347826,23,-7.391304347826086
B6_13204_10529,12.883333333333333,12.3,60,-0.5833333333333321
B6_13204_10721,25.108843537414966,23.54421768707483,147,-1.5646258503401356
B6_13204_10732,19.142857142857142,14.257142857142858,35,-4.885714285714284
B6_13204_10792,11.714285714285714,10.428571428571429,21,-1.2857142857142847
B6_13204_10821,17.77777777777778,17.444444444444443,9,-0.3333333333333357
B6_13204_11278,28.859154929577464,26.91549295774648,71,-1.9436619718309842
B6_13204_11618,41.554794520547944,39.582191780821915,146,-1.9726027397260282
B6_13204_12197,18.81967213114754,17.42622950819672,61,-1.3934426229508219
B6_13204_12478,32.698113207547166,30.056603773584907,106,-2.641509433962259
B6_13204_12892,4.785714285714286,4.642857142857143,14,-0.14285714285714235
B6_13204_12953,32.45454545454545,29.961038961038962,77,-2.493506493506491
B6_13204_13933,18.272727272727273,22.09090909090909,22,3.8181818181818166
B6_13204_14254,36.41379310344828,31.517241379310345,29,-4.896551724137932
B6_13204_14307,33.76470588235294,30.41176470588235,34,-3.3529411764705905
B6_13204_14524,19.324324324324323,21.405405405405407,37,2.0810810810810842
B6_13204_14843,23.53846153846154,22.346153846153847,156,-1.1923076923076934
B6_13204_14869,27.0,20.833333333333332,12,-6.166666666666668
B6_13204_15070,23.166666666666668,29.166666666666668,18,6.0
B6_13204_15096,28.73076923076923,27.53846153846154,26,-1.1923076923076898
B6_13487_10721,19.54901960784314,19.666666666666668,51,0.117647058823529
B6_13495_10721,25.53488372093023,24.162790697674417,43,-1.3720930232558146
B6_13495_11697,6.0,4.923076923076923,13,-1.0769230769230766
B6_13495_12478,34.37777777777778,36.53333333333333,45,2.1555555555555515
B6_13796_10721,16.5,27.5,2,11.0
B6_13796_12478,47.714285714285715,32.285714285714285,7,-15.42857142857143
B6_13796_12954,1.1857142857142857,-0.17142857142857143,70,-1.3571428571428572
B6_13891_12478,35.0,24.0,4,-11.0
B6_13930_10721,50.014084507042256,51.80281690140845,71,1.7887323943661926
B6_13930_11697,11.875,9.9375,16,-1.9375
B6_13930_12478,37.325581395348834,37.72093023255814,43,0.3953488372093048
B6_13933_11697,35.888888888888886,31.88888888888889,18,-3.9999999999999964
B6_13933_12478,-2.526315789473684,1.4736842105263157,19,4.0
B6_13933_13204,59.857142857142854,50.666666666666664,21,-9.19047619047619
B6_14027_10529,13.291666666666666,13.5,24,0.20833333333333393
B6_14027_10721,26.712,26.576,125,-0.13599999999999923
B6_14027_11278,17.0,12.96,25,-4.039999999999999
B6_14027_11618,47.94444444444444,45.44444444444444,54,-2.5
B6_14027_12197,18.074468085106382,19.51063829787234,94,1.4361702127659584
B6_14027_12478,18.234375,13.1875,64,-5.046875
B6_14027_12953,33.108695652173914,27.956521739130434,46,-5.15217391304348
B6_14027_14307,-10.2,-6.6,5,3.5999999999999996
B6_14057_10299,-2.0,-3.0,1,-1.0
B6_14057_10721,3.857142857142857,1.4285714285714286,7,-2.428571428571429
B6_14057_12478,24.066666666666666,20.666666666666668,15,-3.3999999999999986
B6_14057_12954,1.4814814814814814,2.4074074074074074,27,0.925925925925926
B6_14100_10721,31.14406779661017,33.57627118644068,118,2.4322033898305087
B6_14100_11697,9.242424242424242,13.969696969696969,33,4.727272727272727
B6_14107_10721,26.72,20.56,25,-6.16
B6_14107_11697,16.357142857142858,13.857142857142858,14,-2.5
B6_14107_12478,38.391304347826086,31.08695652173913,23,-7.304347826086957
B6_14122_10721,18.693693693693692,18.52252252252252,111,-0.17117117117117076
B6_14122_11697,-2.3333333333333335,1.8333333333333333,6,4.166666666666667
B6_14254_12478,34.0,34.9,10,0.8999999999999986
B6_14254_13204,30.91304347826087,28.304347826086957,23,-2.608695652173914
B6_14262_10721,10.0,2.5,2,-7.5
B6_14262_12478,17.333333333333332,6.833333333333333,12,-10.5
B6_14307_11697,11.5,15.428571428571429,14,3.928571428571429
B6_14307_13204,19.90909090909091,22.21212121212121,33,2.303030303030301
B6_14307_14027,-1.0,10.555555555555555,9,11.555555555555555
B6_14321_12478,31.181818181818183,28.0,33,-3.1818181818181834
B6_14492_10721,28.862068965517242,31.155172413793103,116,2.293103448275861
B6_14492_11697,21.306122448979593,23.857142857142858,49,2.5510204081632644
B6_14492_12478,39.83870967741935,36.12903225806452,31,-3.7096774193548328
B6_14524_10721,25.22222222222222,25.46031746031746,63,0.23809523809523725
B6_14524_11697,13.931034482758621,12.689655172413794,29,-1.2413793103448274
B6_14524_13204,21.243243243243242,22.054054054054053,37,0.8108108108108105
B6_14570_12478,33.25,19.375,8,-13.875
B6_14570_12954,8.047619047619047,7.428571428571429,21,-0.6190476190476186
B6_14576_10721,-6.6923076923076925,-7.923076923076923,13,-1.2307692307692308
B6_14576_12478,21.333333333333332,21.177777777777777,45,-0.155555555555555
B6_14635_10529,37.5,32.111111111111114,18,-5.388888888888886
B6_14635_10721,26.186915887850468,25.457943925233646,107,-0.7289719626168214
B6_14635_11278,12.433333333333334,12.0,30,-0.43333333333333357
B6_14635_11618,26.510204081632654,18.285714285714285,49,-8.22448979591837
B6_14635_12197,36.35294117647059,45.23529411764706,17,8.882352941176471
B6_14635_12478,35.15,30.85,60,-4.299999999999997
B6_14679_10721,15.555555555555555,11.481481481481481,27,-4.074074074074074
B6_14679_11697,23.266666666666666,18.533333333333335,15,-4.733333333333331
B6_14679_12478,33.21739130434783,33.91304347826087,23,0.6956521739130395
B6_14685_10721,29.291666666666668,26.041666666666668,24,-3.25
B6_14685_12478,6.944444444444445,5.055555555555555,36,-1.8888888888888893
B6_14747_10299,11.833333333333334,4.0,6,-7.833333333333334
B6_14747_10721,27.523809523809526,24.714285714285715,21,-2.80952380952381
B6_14747_12478,30.25,23.55,20,-6.699999999999999
B6_14747_12954,23.8,24.32,25,0.5199999999999996
B6_14771_10721,24.0,23.16417910447761,67,-0.8358208955223887
B6_14771_11697,23.476190476190474,18.61904761904762,21,-4.857142857142854
B6_14771_12478,22.58108108108108,17.60810810810811,74,-4.972972972972972
B6_14771_12954,18.45205479452055,16.45205479452055,73,-2.0
B6_14831_10721,67.54545454545455,57.31818181818182,22,-10.227272727272727
B6_14831_12478,10.352941176470589,3.6470588235294117,17,-6.7058823529411775
B6_14831_12954,4.919354838709677,3.338709677419355,62,-1.580645161290322
B6_14843_10529,40.333333333333336,37.36666666666667,30,-2.9666666666666686
B6_14843_10721,21.9375,18.083333333333332,48,-3.854166666666668
B6_14843_11278,38.05,39.15,20,1.1000000000000014
B6_14843_11618,35.41025641025641,33.64102564102564,39,-1.7692307692307665
B6_14843_11697,16.239669421487605,12.289256198347108,121,-3.9504132231404974
B6_14843_12478,16.44736842105263,12.526315789473685,76,-3.921052631578945
B6_14843_13204,31.19298245614035,29.850877192982455,114,-1.3421052631578938
B6_14843_15024,9.885245901639344,8.180327868852459,61,-1.7049180327868854
B6_14843_15027,24.666666666666668,21.88888888888889,9,-2.7777777777777786
B6_14843_15304,24.956521739130434,23.73913043478261,46,-1.2173913043478244
B6_14869_10721,42.142857142857146,30.571428571428573,14,-11.571428571428573
B6_14869_11697,50.27777777777778,49.5,18,-0.7777777777777786
B6_14869_12478,33.3125,31.65625,32,-1.65625
B6_14869_12954,4.279411764705882,3.514705882352941,68,-0.7647058823529411
B6_14869_13204,22.84,13.72,25,-9.12
B6_14893_10721,63.75,53.5,8,-10.25
B6_14893_12478,18.76923076923077,11.23076923076923,13,-7.53846153846154
B6_14893_12954,8.113636363636363,6.636363636363637,44,-1.4772727272727266
B6_14986_10721,25.45,27.25,20,1.8000000000000007
B6_14986_12478,12.571428571428571,11.714285714285714,21,-0.8571428571428577
B6_15024_14843,23.3125,22.125,48,-1.1875
B6_15027_14843,6.0,3.5555555555555554,9,-2.4444444444444446
B6_15070_11697,44.22727272727273,40.77272727272727,22,-3.4545454545454533
B6_15070_13204,28.25,30.7,20,2.4499999999999993
B6_15096_10721,-7.461538461538462,-7.461538461538462,13,0.0
B6_15096_11697,10.2,6.6,5,-3.5999999999999996
